Game Hit,Hit Created At,Hit ID,ExitSpeed (KMH),Angle,Direction,SpinRate,Distance (Meters),Spin Direction,ContactPositionX (CM),ContactPositionY (CM),Left Hand Total Spin,Left Hand Spin Direction,Right Hand Total Spin,Right Hand Spin Direction,Hitter First Name,Hitter Last Name,Device Serial Number,Flagged
201,02-10-2026 02:57,1770692246,127.8,28,-21,0,80,11:4,0,0,2703.00000,11:4,2703.00000,11:4,井櫻,Unknown,MTD-22119CB2427,FALSE
200,02-10-2026 02:57,1770692239,120.6,27,24,0,73,1:32,0,0,995.00000,1:32,995.00000,1:32,井櫻,Unknown,MTD-22119CB2427,FALSE
199,02-10-2026 02:57,1770692230,101.7,37,17,0,63,1:2,0,0,1757.00000,1:2,1757.00000,1:2,井櫻,Unknown,MTD-22119CB2427,FALSE
198,02-10-2026 02:57,1770692223,123.7,8,9,0,35,2:30,0,0,970.00000,2:30,970.00000,2:30,井櫻,Unknown,MTD-22119CB2427,FALSE
197,02-10-2026 02:56,1770692210,129.0,29,-19,0,83,11:14,0,0,1631.00000,11:14,1631.00000,11:14,坂口,Kenta,MTD-22119CB2427,FALSE
196,02-10-2026 02:56,1770692195,127.8,9,18,0,42,2:24,0,0,3440.00000,2:24,3440.00000,2:24,坂口,Kenta,MTD-22119CB2427,FALSE
195,02-10-2026 02:56,1770692187,133.0,11,11,0,52,2:10,0,0,2919.00000,2:10,2919.00000,2:10,坂口,Kenta,MTD-22119CB2427,FALSE
194,02-10-2026 02:56,1770692172,126.2,20,16,0,67,1:38,0,0,2889.00000,1:38,2889.00000,1:38,坂口,Kenta,MTD-22119CB2427,FALSE
193,02-10-2026 02:55,1770692149,124.6,28,-13,0,78,11:38,0,0,3210.00000,11:38,3210.00000,11:38,坂口,Kenta,MTD-22119CB2427,FALSE
192,02-10-2026 02:55,1770692141,129.2,13,5,0,53,1:46,0,0,2854.00000,1:46,2854.00000,1:46,坂口,Kenta,MTD-22119CB2427,FALSE
191,02-10-2026 02:55,1770692134,118.8,17,25,0,56,2:0,0,0,1002.00000,2:0,1002.00000,2:0,坂口,Kenta,MTD-22119CB2427,FALSE
190,02-10-2026 02:55,1770692126,121.1,12,18,0,46,2:12,0,0,3406.00000,2:12,3406.00000,2:12,坂口,Kenta,MTD-22119CB2427,FALSE
189,02-10-2026 02:55,1770692118,115.4,32,6,0,73,12:46,0,0,2209.00000,12:46,2209.00000,12:46,坂口,Kenta,MTD-22119CB2427,FALSE
188,02-10-2026 02:55,1770692111,117.0,20,10,0,60,1:24,0,0,1898.00000,1:24,1898.00000,1:24,坂口,Kenta,MTD-22119CB2427,FALSE
187,02-10-2026 02:55,1770692103,125.3,38,-4,0,85,12:12,0,0,2953.00000,12:12,2953.00000,12:12,坂口,Kenta,MTD-22119CB2427,FALSE
186,02-10-2026 02:54,1770692088,125.2,16,5,0,60,1:30,0,0,1876.00000,1:30,1876.00000,1:30,坂口,Kenta,MTD-22119CB2427,FALSE
185,02-10-2026 02:54,1770692080,100.0,42,11,0,62,12:44,0,0,2089.00000,12:44,2089.00000,12:44,坂口,Kenta,MTD-22119CB2427,FALSE
184,02-10-2026 02:54,1770692072,124.1,14,0,0,54,1:22,0,0,2010.00000,1:22,2010.00000,1:22,坂口,Kenta,MTD-22119CB2427,FALSE
183,02-10-2026 02:54,1770692058,123.3,13,10,0,55,1:58,0,0,2640.00000,1:58,2640.00000,1:58,坂口,Kenta,MTD-22119CB2427,FALSE
182,02-10-2026 02:54,1770692050,121.9,24,-25,0,72,10:32,0,0,2958.00000,10:32,2958.00000,10:32,坂口,Kenta,MTD-22119CB2427,FALSE
181,02-10-2026 02:51,1770691875,109.2,25,21,0,60,1:30,0,0,3270.00000,1:30,3270.00000,1:30,山根,Yuu,MTD-22119CB2427,FALSE
180,02-10-2026 02:51,1770691865,123.9,19,22,0,63,1:50,0,0,969.00000,1:50,969.00000,1:50,山根,Yuu,MTD-22119CB2427,FALSE
179,02-10-2026 02:50,1770691847,133.3,12,10,0,57,2:4,0,0,1303.00000,2:4,1303.00000,2:4,山根,Yuu,MTD-22119CB2427,FALSE
178,02-10-2026 02:50,1770691827,140.5,34,-29,0,99,10:50,0,0,3172.00000,10:50,3172.00000,10:50,山根,Yuu,MTD-22119CB2427,FALSE
177,02-10-2026 02:50,1770691818,129.7,16,3,0,62,1:26,0,0,2918.00000,1:26,2918.00000,1:26,山根,Yuu,MTD-22119CB2427,FALSE
176,02-10-2026 02:50,1770691809,120.4,29,2,0,75,12:40,0,0,2161.00000,12:40,2161.00000,12:40,山根,Yuu,MTD-22119CB2427,FALSE
175,02-10-2026 02:49,1770691792,138.4,9,-10,0,46,10:30,0,0,1593.00000,10:30,1593.00000,10:30,山根,Yuu,MTD-22119CB2427,FALSE
174,02-10-2026 02:49,1770691783,137.4,9,2,0,48,2:18,0,0,3427.00000,2:18,3427.00000,2:18,山根,Yuu,MTD-22119CB2427,FALSE
173,02-10-2026 02:49,1770691773,140.8,-1,-18,0,12,7:10,0,0,546.00000,7:10,546.00000,7:10,山根,Yuu,MTD-22119CB2427,FALSE
172,02-10-2026 02:49,1770691765,111.5,14,35,0,44,2:14,0,0,3214.00000,2:14,3214.00000,2:14,山根,Yuu,MTD-22119CB2427,FALSE
171,02-10-2026 02:49,1770691748,133.3,3,0,0,28,3:44,0,0,1321.00000,3:44,1321.00000,3:44,山根,Yuu,MTD-22119CB2427,FALSE
170,02-10-2026 02:48,1770691721,130.9,20,-21,0,72,10:30,0,0,2757.00000,10:30,2757.00000,10:30,山根,Yuu,MTD-22119CB2427,FALSE
169,02-10-2026 02:48,1770691712,146.1,5,-7,0,34,5:0,0,0,1746.00000,5:0,1746.00000,5:0,山根,Yuu,MTD-22119CB2427,FALSE
